
@772	-3329.5	-3163.5	-3337.5	-3097	
@773	-2624	-2499.5	-2838.5	-2490	
@774	-3700	-3641	-3706.5	-3636.5	
@775	-3327	-3164.5	-3336.5	-3094	
@776	-1502	-1446.5	-1510.5	-1430.5	
@777	-3350	-3122.5	-3355.5	-3104.5	
@778	-1434.5	-1394.5	-1487	-1307.5	
@779	-1274.5	-1211	-1374.5	-1128	
@780	-4154	-3988.5	-4221.5	-3980	
@781	-2845.5	-2629.5	-2863.5	-2579.5	
@782	-4327	-4249	-4334	-4178	
@783	-3084	-2929.5	-3261.5	-2919.5	
@784	-4248	-4062.5	-4317	-4054	
@785	-1616	-1543	-1665.5	-1527.5	
@786	-2274.5	-2141.5	-2286	-2134.5	
@787	-1424.5	-1320	-1439.5	-1302.5	
@788	-1597	-1502	-1611	-1496.5	
@789	-5035	-4956	-5049	-4943.5	
@790	-2024	-1946.5	-2113.5	-1899	
@791	-1372.5	-1229.5	-1384.5	-1215.5	
@792	-3506	-3374	-3516.5	-3370	
@793	-2016.5	-1928	-2024.5	-1894.5	
@794	-2023	-1949	-2117	-1899.5	
@795	-2436	-2238.5	-2453	-2208	
@796	-3490.5	-3364	-3501.5	-3357	
@797	-4228.5	-4053.5	-4238	-4048	
@798	-2562	-2469.5	-2570	-2464.5	
@799	-2030	-1954.5	-2127	-1934.5	
@800	-2202	-2139	-2282	-2049.5	
@801	-1946	-1891	-2015.5	-1828.5	
@802	-1925.5	-1782	-1944.5	-1771.5	
@803	-1624.5	-1541.5	-1684	-1532	
@804	-1748	-1683.5	-1867	-1630	
@805	-3355.5	-3132.5	-3361.5	-3104	
@806	-3944	-3798.5	-3947.5	-3794.5	
@807	-3626.5	-3528.5	-3632	-3521	
@808	-2846	-2628.5	-2863	-2579	
@809	-3931	-3771	-3942	-3707.5	
@810	-3325.5	-3163	-3337.5	-3089.5	
@811	-2201	-2137	-2279.5	-2044	
@812	-2992.5	-2923	-3079.5	-2913	
@813	-3022	-2925	-3089.5	-2916	
@814	-1751	-1686	-1870.5	-1633.5	
@815	-2395.5	-2208.5	-2450.5	-2201.5	
@816	-3649.5	-3634.5	-3702.5	-3541.5	
@817	-2872	-2695.5	-2879	-2665.5	
@818	-1107.5	-1014	-1119.5	-991	
@819	-1893	-1774	-1929	-1765.5	
@820	-1899.5	-1776	-1934.5	-1769.5	
@821	-2443.5	-2293.5	-2458.5	-2237.5	
@822	-3945.5	-3803.5	-3951.5	-3796	
@823	-3624	-3518.5	-3630	-3380.5	
@824	-1491.5	-1423.5	-1497	-1416	
@825	-2863	-2666	-2869.5	-2628	
@826	-1251.5	-1125	-1263.5	-1112.5	
@827	-4344.5	-4268.5	-4352	-4257.5	
@828	-3492.5	-3365.5	-3506.5	-3360	
@829	-3327.5	-3164.5	-3337	-3094	
@830	-1727	-1628	-1739	-1616.5	
@831	-1730.5	-1633.5	-1740.5	-1619.5	
@832	-2444.5	-2294	-2458.5	-2238.5	
@833	-1737	-1635	-1742.5	-1624.5	
@834	-1861.5	-1690	-1874	-1642	
@835	-3504.5	-3371.5	-3512.5	-3369	
@836	-3785.5	-3707.5	-3909	-3654.5	
@837	-2909.5	-2891.5	-2919.5	-2882.5	
@838	-3509.5	-3378.5	-3521.5	-3372	
@839	-1610.5	-1544	-1623.5	-1518.5	
@840	-4995.5	-4940.5	-5029	-4900.5	
@841	-1107.5	-1014.5	-1119.5	-991.5	
@842	-1610	-1542.5	-1620.5	-1526.5	
@843	-1931.5	-1829	-1952.5	-1773.5	
@844	-1953	-1892	-2018	-1882	
@845	-1259.5	-1131	-1273	-1121.5	
@846	-4994.5	-4939	-5024.5	-4854.5	
@847	-3319.5	-3033.5	-3330.5	-3020	
@848	-3261.5	-2934	-3316	-2924	
@849	-1743	-1643	-1764.5	-1626	
@850	-4486.5	-4368.5	-4499	-4359.5	
@851	-1280.5	-1215	-1378.5	-1131	
@852	-1919.5	-1778	-1937.5	-1770.5	
@853	-4312	-4064.5	-4319.5	-4054.5	
@854	-1259.5	-1131	-1272.5	-1121.5	
@855	-1385.5	-1283	-1403	-1262.5	
@856	-4359.5	-4334.5	-4441	-4326.5	
@857	-1397.5	-1295.5	-1409.5	-1274.5	
@858	-1417	-1315	-1431	-1296	
@859	-2829.5	-2571.5	-2844	-2495	
@860	-2833.5	-2575.5	-2848	-2500	
@861	-3323	-3093	-3332.5	-3024.5	
@862	-3950.5	-3806	-3957	-3798	
@863	-1685	-1618	-1738.5	-1544.5	
@864	-1286.5	-1219	-1382	-1199.5	
@865	-2439.5	-2287.5	-2456.5	-2208.5	
@866	-3327.5	-3163	-3337.5	-3094.5	
@867	-4225.5	-4052	-4234.5	-4046	
@868	-3959	-3811.5	-3966	-3802.5	
@869	-1726	-1626	-1739	-1615.5	
@870	-3508.5	-3378	-3519.5	-3372	
@871	-3625	-3562	-3632.5	-3517.5	
@872	-2864.5	-2670	-2872.5	-2630	
@873	-3338.5	-3144.5	-3343.5	-3103	
@874	-2866	-2674	-2874.5	-2631.5	
@875	-3511	-3378	-3522.5	-3372	
@876	-4653.5	-4548.5	-4682	-4541	
@877	-3324.5	-3160.5	-3334.5	-3030	
@878	-1616.5	-1543.5	-1670	-1528	
@879	-1513	-1452	-1530.5	-1443	
@880	-2912.5	-2893.5	-2999.5	-2883	
@881	-1890	-1774	-1926	-1764.5	
@882	-3960	-3812.5	-3967.5	-3802.5	
@883	-2846.5	-2629.5	-2864	-2579.5	
@884	-3627	-3528.5	-3631.5	-3522.5	
@885	-3340	-3134	-3346	-3103.5	
@886	-1445.5	-1409	-1495	-1324.5	
@887	-4324.5	-4240	-4332.5	-4168	
@888	-1883.5	-1772.5	-1894.5	-1747.5	
@889	-4041.5	-3981.5	-4150	-3967	
@890	-2132.5	-2036	-2192	-1984	
@891	-2339.5	-2206	-2445	-2199.5	
@892	-1428.5	-1321.5	-1444	-1303	
@893	-2450.5	-2339.5	-2458	-2295	
@894	-1382	-1275	-1402.5	-1257	
@895	-1433	-1325.5	-1447.5	-1306.5	
@896	-2457	-2346	-2464.5	-2299	
@897	-2843	-2582.5	-2854.5	-2574.5	
@898	-2872	-2697	-2879.5	-2666.5	
@899	-1749.5	-1684	-1868	-1631	
@900	-1734.5	-1634.5	-1740.5	-1622.5	
@901	-3329.5	-3162.5	-3338	-3096.5	
@902	-2846	-2625	-2859.5	-2577.5	
@903	-1607	-1515.5	-1611	-1509.5	
@904	-3323	-3093.5	-3332	-3025.5	
@905	-2455.5	-2345	-2463.5	-2298.5	
@906	-1938.5	-1886	-2008.5	-1779	
@907	-3945	-3803.5	-3951	-3795.5	
@908	-1208	-1113	-1215.5	-1054.5	
@909	-3624.5	-3523	-3631.5	-3384	
@910	-3508	-3376.5	-3519.5	-3370.5	
@911	-4155.5	-3989	-4223	-3980.5	
@912	-1382	-1275	-1402	-1257	
@913	-3522	-3379	-3619.5	-3373.5	
@914	-4320	-4170	-4327	-4059	
@915	-3322.5	-3092	-3331.5	-3023.5	
@916	-4997.5	-4942.5	-5032.5	-4904.5	
@917	-2621.5	-2498	-2834	-2489	
@918	-1270.5	-1208.5	-1373.5	-1126.5	
@919	-2994	-2922	-3073	-2910.5	
@920	-1199.5	-1059	-1211.5	-1050.5	
@921	-1919.5	-1778	-1937.5	-1771	
@922	-2461	-2346.5	-2466.5	-2303.5	
@923	-2558.5	-2462.5	-2570	-2453.5	
@924	-2460	-2347	-2466	-2304	
@925	-2019.5	-1942.5	-2032	-1897.5	
@926	-2135	-2037.5	-2194	-2025.5	
@927	-4334	-4259	-4342	-4249.5	
@928	-4327.5	-4252	-4335	-4242.5	
@929	-2449.5	-2303.5	-2457	-2292.5	
@930	-1390	-1288.5	-1405	-1267.5	
@931	-2472.5	-2349	-2559	-2341.5	
@932	-3934.5	-3784.5	-3946	-3712	
@933	-1888	-1773	-1920.5	-1752.5	
@934	-4674	-4553.5	-4689	-4544	
@935	-3504	-3372	-3513	-3369.5	
@936	-1743.5	-1643	-1860	-1628.5	
@937	-2454.5	-2344.5	-2462.5	-2298.5	
@938	-1732.5	-1633	-1741	-1621	
@939	-1364	-1220.5	-1382.5	-1203	
@940	-1377.5	-1262.5	-1391.5	-1224.5	
@941	-3792	-3708	-3930	-3656	
@942	-3895.5	-3709.5	-3935.5	-3659.5	
@943	-2875	-2700.5	-2882.5	-2672	
@944	-1685.5	-1621	-1739	-1564.5	
@945	-1381	-1270	-1399	-1233	
@946	-4325	-4247.5	-4333	-4174.5	
@947	-3518.5	-3378	-3604	-3371.5	
@948	-3070.5	-2925.5	-3091	-2917.5	
@949	-1948.5	-1891	-2018	-1879.5	
@950	-3506	-3373.5	-3516	-3370	
@951	-3314.5	-3028	-3329.5	-2937	
@952	-3630	-3529	-3632	-3525	
@953	-3936	-3789.5	-3947	-3771	
@954	-1377.5	-1262	-1391	-1224.5	
@955	-1870	-1696.5	-1877.5	-1690	
@956	-3507.5	-3377	-3519.5	-3370.5	
@957	-1898	-1774.5	-1932.5	-1768	
@958	-3506.5	-3375	-3518.5	-3370.5	
@959	-3003	-2918	-3020.5	-2908.5	
@960	-1115	-1048	-1192.5	-1010	
@961	-1368	-1225.5	-1382.5	-1212	
@962	-1734	-1634	-1740.5	-1622	
@963	-4775.5	-4682.5	-4786.5	-4613	
@964	-1398	-1298	-1411.5	-1277.5	
@965	-1607	-1516	-1611	-1509.5	
@966	-3074.5	-2926.5	-3091	-2919.5	
@967	-2871	-2694	-2878.5	-2637	
@968	-3324	-3160	-3333.5	-3027.5	
@969	-2888	-2708	-2894	-2698	
@970	-3758.5	-3657	-3781	-3651.5	
@971	-4239	-4061	-4309.5	-4051	
@972	-1114	-1044	-1189	-1007	
@973	-4039.5	-3972	-4044	-3964	
@974	-1871.5	-1743	-1879.5	-1694.5	
@975	-2443	-2286.5	-2456	-2208	
@976	-1113.5	-1040.5	-1187.5	-1005.5	
@977	-3325.5	-3163.5	-3337.5	-3089.5	
@978	-2139.5	-2039	-2195	-2031.5	
@979	-3368.5	-3338.5	-3488	-3130.5	
@980	-1742.5	-1643	-1764.5	-1625.5	
@981	-3324.5	-3162.5	-3334.5	-3031	
@982	-2872	-2696	-2879.5	-2665.5	
@983	-3495	-3369.5	-3512	-3364.5	
@984	-1441	-1403	-1493	-1317	
@985	-4453	-4366.5	-4490.5	-4359	
@986	-4717	-4612.5	-4777	-4556	
@987	-2564	-2473	-2571.5	-2467	
@988	-2844.5	-2585	-2855.5	-2575.5	
@989	-1495.5	-1443.5	-1504	-1425.5	
@990	-4933	-4799	-4941	-4790.5	
@991	-4226.5	-4053	-4235.5	-4047	
@992	-1191	-1056.5	-1210	-1045.5	
@993	-1185	-1050	-1204.5	-1019.5	
@994	-1884.5	-1772.5	-1896	-1747.5	
@995	-1441	-1403	-1493	-1316.5	
@996	-2444.5	-2289.5	-2457	-2232.5	
@997	-4336.5	-4263.5	-4345	-4251.5	
@998	-3319.5	-3032.5	-3329.5	-3019.5	
@999	-2455	-2345	-2463	-2298.5	
@1000	-1878.5	-1767	-1884.5	-1744.5	
